0_Avg-Duration_s,0_Min-Duration_s,0_Max-Duration_s,0_Median-Duration_s,0_MainRank-Duration_s
0.009020305,0.009020305,0.009020305,0.009020305,0.009020305
0.008998163,0.008998163,0.008998163,0.008998163,0.008998163
0.008978878,0.008978878,0.008978878,0.008978878,0.008978878
0.008982298,0.008982298,0.008982298,0.008982298,0.008982298
0.009001068,0.009001068,0.009001068,0.009001068,0.009001068
0.008970187,0.008970187,0.008970187,0.008970187,0.008970187
0.008987027,0.008987027,0.008987027,0.008987027,0.008987027
0.008990417,0.008990417,0.008990417,0.008990417,0.008990417
0.008978582,0.008978582,0.008978582,0.008978582,0.008978582
0.008979243,0.008979243,0.008979243,0.008979243,0.008979243
0.008968575,0.008968575,0.008968575,0.008968575,0.008968575
0.008971734,0.008971734,0.008971734,0.008971734,0.008971734
0.008974696,0.008974696,0.008974696,0.008974696,0.008974696
0.008986783,0.008986783,0.008986783,0.008986783,0.008986783
0.00897815,0.00897815,0.00897815,0.00897815,0.00897815
0.008977897,0.008977897,0.008977897,0.008977897,0.008977897
0.008979831,0.008979831,0.008979831,0.008979831,0.008979831
0.008965606,0.008965606,0.008965606,0.008965606,0.008965606
0.008985608,0.008985608,0.008985608,0.008985608,0.008985608
0.008974645,0.008974645,0.008974645,0.008974645,0.008974645
0.008978627,0.008978627,0.008978627,0.008978627,0.008978627
0.008968324,0.008968324,0.008968324,0.008968324,0.008968324
0.008961841,0.008961841,0.008961841,0.008961841,0.008961841
0.008989636,0.008989636,0.008989636,0.008989636,0.008989636
0.008975273,0.008975273,0.008975273,0.008975273,0.008975273
0.008989687,0.008989687,0.008989687,0.008989687,0.008989687
0.008946823,0.008946823,0.008946823,0.008946823,0.008946823
0.008973997,0.008973997,0.008973997,0.008973997,0.008973997
0.008978042,0.008978042,0.008978042,0.008978042,0.008978042
0.00896723,0.00896723,0.00896723,0.00896723,0.00896723
0.008986368,0.008986368,0.008986368,0.008986368,0.008986368
0.008994805,0.008994805,0.008994805,0.008994805,0.008994805
0.008994078,0.008994078,0.008994078,0.008994078,0.008994078
0.008988446,0.008988446,0.008988446,0.008988446,0.008988446
0.008987294,0.008987294,0.008987294,0.008987294,0.008987294
0.008973596,0.008973596,0.008973596,0.008973596,0.008973596
0.008983013,0.008983013,0.008983013,0.008983013,0.008983013
0.008967551,0.008967551,0.008967551,0.008967551,0.008967551
0.008969627,0.008969627,0.008969627,0.008969627,0.008969627
0.008966034,0.008966034,0.008966034,0.008966034,0.008966034
0.008962785,0.008962785,0.008962785,0.008962785,0.008962785
0.008959302,0.008959302,0.008959302,0.008959302,0.008959302
0.008943533,0.008943533,0.008943533,0.008943533,0.008943533
0.008986755,0.008986755,0.008986755,0.008986755,0.008986755
0.009020806,0.009020806,0.009020806,0.009020806,0.009020806
0.008954465,0.008954465,0.008954465,0.008954465,0.008954465
0.008982616,0.008982616,0.008982616,0.008982616,0.008982616
0.008958711,0.008958711,0.008958711,0.008958711,0.008958711
0.008968306,0.008968306,0.008968306,0.008968306,0.008968306
0.008999535,0.008999535,0.008999535,0.008999535,0.008999535
0.00899874,0.00899874,0.00899874,0.00899874,0.00899874
0.008979776,0.008979776,0.008979776,0.008979776,0.008979776
0.008968867,0.008968867,0.008968867,0.008968867,0.008968867
0.008997409,0.008997409,0.008997409,0.008997409,0.008997409
0.008971012,0.008971012,0.008971012,0.008971012,0.008971012
0.008989148,0.008989148,0.008989148,0.008989148,0.008989148
0.008982988,0.008982988,0.008982988,0.008982988,0.008982988
0.008985731,0.008985731,0.008985731,0.008985731,0.008985731
0.008977712,0.008977712,0.008977712,0.008977712,0.008977712
0.008978884,0.008978884,0.008978884,0.008978884,0.008978884
0.008966542,0.008966542,0.008966542,0.008966542,0.008966542
0.008942489,0.008942489,0.008942489,0.008942489,0.008942489
0.008920177,0.008920177,0.008920177,0.008920177,0.008920177
0.008962904,0.008962904,0.008962904,0.008962904,0.008962904
0.009033693,0.009033693,0.009033693,0.009033693,0.009033693
0.00898191,0.00898191,0.00898191,0.00898191,0.00898191
0.008990604,0.008990604,0.008990604,0.008990604,0.008990604
0.008970378,0.008970378,0.008970378,0.008970378,0.008970378
0.008953568,0.008953568,0.008953568,0.008953568,0.008953568
0.008963554,0.008963554,0.008963554,0.008963554,0.008963554
0.008986663,0.008986663,0.008986663,0.008986663,0.008986663
0.008986288,0.008986288,0.008986288,0.008986288,0.008986288
0.008978332,0.008978332,0.008978332,0.008978332,0.008978332
0.008985715,0.008985715,0.008985715,0.008985715,0.008985715
0.009009514,0.009009514,0.009009514,0.009009514,0.009009514
0.008997264,0.008997264,0.008997264,0.008997264,0.008997264
0.008974307,0.008974307,0.008974307,0.008974307,0.008974307
0.008967322,0.008967322,0.008967322,0.008967322,0.008967322
0.008970405,0.008970405,0.008970405,0.008970405,0.008970405
0.008977861,0.008977861,0.008977861,0.008977861,0.008977861
0.008978154,0.008978154,0.008978154,0.008978154,0.008978154
0.008955453,0.008955453,0.008955453,0.008955453,0.008955453
0.00896652,0.00896652,0.00896652,0.00896652,0.00896652
0.008954111,0.008954111,0.008954111,0.008954111,0.008954111
0.008969337,0.008969337,0.008969337,0.008969337,0.008969337
0.008982039,0.008982039,0.008982039,0.008982039,0.008982039
0.008965966,0.008965966,0.008965966,0.008965966,0.008965966
0.008996566,0.008996566,0.008996566,0.008996566,0.008996566
0.008972366,0.008972366,0.008972366,0.008972366,0.008972366
0.008982667,0.008982667,0.008982667,0.008982667,0.008982667
0.008955848,0.008955848,0.008955848,0.008955848,0.008955848
0.008966332,0.008966332,0.008966332,0.008966332,0.008966332
0.008993495,0.008993495,0.008993495,0.008993495,0.008993495
0.008966551,0.008966551,0.008966551,0.008966551,0.008966551
0.008998313,0.008998313,0.008998313,0.008998313,0.008998313
0.009002195,0.009002195,0.009002195,0.009002195,0.009002195
0.008985534,0.008985534,0.008985534,0.008985534,0.008985534
0.009020072,0.009020072,0.009020072,0.009020072,0.009020072
